//Exported ASCII-File
[Header]
FileName = D:\User\JN 25\JN25045\Alex Leide annealing\REFEL Ne 300 2,5dpa\REFEL Si 300 2,5dpa anneal.wip
GraphName = REFEL Si 300 2,5dpa RT After Glass--Spectrum--056--Spec.Data 1
SizeX = 1
SizeY = 1
SizeGraph = 1600
PositionUnit = µm
PositionX = 5464.00000002328
PositionY = 9564.40000002328
PositionZ = 9.33
XAxisUnit = rel. 1/cm
DataUnit = CCD cts

[Data]
X-Axis	REFEL Si 300 2,5dpa RT After Glass--Spectrum--056--Spec.Data 1
 3.53341E+03	 1.37928E+03
 3.53530E+03	 1.38072E+03
 3.53718E+03	 1.38000E+03
 3.53906E+03	 1.37928E+03
 3.54094E+03	 1.38002E+03
 3.54282E+03	 1.38000E+03
 3.54470E+03	 1.37836E+03
 3.54658E+03	 1.38014E+03
 3.54846E+03	 1.38016E+03
 3.55034E+03	 1.38076E+03
 3.55222E+03	 1.37950E+03
 3.55410E+03	 1.37876E+03
 3.55598E+03	 1.37872E+03
 3.55785E+03	 1.37862E+03
 3.55973E+03	 1.37924E+03
 3.56161E+03	 1.37858E+03
 3.56348E+03	 1.37894E+03
 3.56536E+03	 1.38104E+03
 3.56723E+03	 1.37908E+03
 3.56910E+03	 1.38082E+03
 3.57098E+03	 1.37844E+03
 3.57285E+03	 1.37772E+03
 3.57472E+03	 1.37884E+03
 3.57660E+03	 1.38040E+03
 3.57847E+03	 1.38156E+03
 3.58034E+03	 1.37874E+03
 3.58221E+03	 1.37882E+03
 3.58408E+03	 1.38108E+03
 3.58595E+03	 1.37916E+03
 3.58782E+03	 1.37986E+03
 3.58969E+03	 1.38060E+03
 3.59156E+03	 1.37916E+03
 3.59342E+03	 1.38178E+03
 3.59529E+03	 1.38036E+03
 3.59716E+03	 1.37954E+03
 3.59902E+03	 1.37958E+03
 3.60089E+03	 1.37988E+03
 3.60275E+03	 1.38050E+03
 3.60462E+03	 1.38116E+03
 3.60648E+03	 1.37908E+03
 3.60835E+03	 1.37882E+03
 3.61021E+03	 1.37942E+03
 3.61207E+03	 1.38004E+03
 3.61394E+03	 1.37906E+03
 3.61580E+03	 1.38006E+03
 3.61766E+03	 1.37952E+03
 3.61952E+03	 1.37928E+03
 3.62138E+03	 1.37896E+03
 3.62324E+03	 1.37882E+03
 3.62510E+03	 1.38046E+03
 3.62696E+03	 1.37926E+03
 3.62882E+03	 1.37990E+03
 3.63068E+03	 1.37946E+03
 3.63254E+03	 1.37912E+03
 3.63439E+03	 1.38048E+03
 3.63625E+03	 1.37968E+03
 3.63811E+03	 1.37906E+03
 3.63996E+03	 1.37714E+03
 3.64182E+03	 1.37878E+03
 3.64367E+03	 1.37836E+03
 3.64553E+03	 1.37784E+03
 3.64738E+03	 1.37986E+03
 3.64923E+03	 1.37792E+03
 3.65109E+03	 1.38000E+03
 3.65294E+03	 1.37786E+03
 3.65479E+03	 1.38030E+03
 3.65664E+03	 1.37758E+03
 3.65849E+03	 1.37900E+03
 3.66034E+03	 1.37944E+03
 3.66219E+03	 1.37958E+03
 3.66404E+03	 1.37936E+03
 3.66589E+03	 1.37924E+03
 3.66774E+03	 1.38012E+03
 3.66959E+03	 1.38000E+03
 3.67144E+03	 1.37906E+03
 3.67328E+03	 1.37728E+03
 3.67513E+03	 1.37918E+03
 3.67698E+03	 1.37984E+03
 3.67882E+03	 1.37882E+03
 3.68067E+03	 1.37860E+03
 3.68251E+03	 1.37976E+03
 3.68436E+03	 1.38120E+03
 3.68620E+03	 1.37804E+03
 3.68804E+03	 1.37776E+03
 3.68989E+03	 1.37832E+03
 3.69173E+03	 1.37946E+03
 3.69357E+03	 1.37878E+03
 3.69541E+03	 1.37942E+03
 3.69725E+03	 1.37950E+03
 3.69909E+03	 1.37714E+03
 3.70093E+03	 1.37956E+03
 3.70277E+03	 1.37960E+03
 3.70461E+03	 1.37978E+03
 3.70645E+03	 1.37976E+03
 3.70829E+03	 1.37898E+03
 3.71013E+03	 1.37958E+03
 3.71197E+03	 1.37764E+03
 3.71380E+03	 1.37920E+03
 3.71564E+03	 1.37806E+03
 3.71747E+03	 1.37976E+03
 3.71931E+03	 1.38082E+03
 3.72115E+03	 1.37978E+03
 3.72298E+03	 1.37818E+03
 3.72481E+03	 1.37858E+03
 3.72665E+03	 1.37934E+03
 3.72848E+03	 1.37864E+03
 3.73031E+03	 1.37832E+03
 3.73214E+03	 1.37772E+03
